address_hex;address_dec;group;float_no;value_little
'00004C00';19456;1;156;-0.0106912963092327117919921875
'00004C00';19456;1;157;-0.0132696311920881271362304688
'00004C00';19456;1;158;-0.0139953987672924995422363281
'00004C00';19456;1;159;-0.0115085979923605918884277344
'00004C00';19456;1;160;-0.0069648716598749160766601562
'00004C00';19456;1;161;-0.0017999309347942471504211426
'00004C00';19456;1;162;0.0024563756305724382400512695
'00004C00';19456;1;163;0.0052032773382961750030517578
'00004C00';19456;1;164;0.0059056240133941173553466797
'00004C00';19456;1;165;0.0048275976441800594329833984
'00004C00';19456;1;166;0.0030158848967403173446655273
'00004C00';19456;1;167;0.0006975872674956917762756348
'00004C00';19456;1;168;-0.0005439113010652363300323486
'00004C00';19456;1;169;-0.0013087977422401309013366699
'00004C00';19456;1;170;-0.0028987217228859663009643555
'00004C00';19456;1;171;-0.0037836225237697362899780273
'00004C00';19456;1;172;-0.0043212366290390491485595703
'00004C00';19456;1;173;-0.0045304540544748306274414062
'00004C00';19456;1;174;-0.0040681795217096805572509766
'00004C00';19456;1;175;-0.0035732120741158723831176758
'00004C00';19456;1;176;-0.0027253883890807628631591797
'00004C00';19456;1;177;-0.0018634279258549213409423828
'00004C00';19456;1;178;-0.0006524709751829504966735840
'00004C00';19456;1;179;0.0010512431617826223373413086
'00004C00';19456;1;180;0.0029888083226978778839111328
'00004C00';19456;1;181;0.0050940196961164474487304688
'00004C00';19456;1;182;0.0057867281138896942138671875
'00004C00';19456;1;183;0.0046628289856016635894775391
'00004C00';19456;1;184;0.0026909073349088430404663086
'00004C00';19456;1;185;0.0007942463853396475315093994
'00004C00';19456;1;186;-0.0000094221240942715667188168
'00004C00';19456;1;187;0.0000614223245065659284591675
'00004C00';19456;1;188;0.0006355536170303821563720703
'00004C00';19456;1;189;0.0012840047711506485939025879
'00004C00';19456;1;190;0.0012425603345036506652832031
'00004C00';19456;1;191;0.0006521077011711895465850830
'00004C00';19456;1;192;-0.0004912865697406232357025146
'00005000';20480;1;1;-0.0011894839117303490638732910
'00005000';20480;1;2;-0.0009153781575150787830352783
'00005000';20480;1;3;-0.0004461859352886676788330078
'00005000';20480;1;4;0.0005518798716366291046142578
'00005000';20480;1;5;0.0011934522772207856178283691
'00005000';20480;1;6;0.0006878537824377417564392090
'00005000';20480;1;7;-0.0004509712744038552045822144
'00005000';20480;1;8;-0.0018690973520278930664062500
'00005000';20480;1;9;-0.0028975692111998796463012695
'00005000';20480;1;10;-0.0035180312115699052810668945
'00005000';20480;1;11;-0.0035956418141722679138183594
'00005000';20480;1;12;-0.0031784232705831527709960938
'00005000';20480;1;13;-0.0032345727086067199707031250
'00005000';20480;1;14;-0.0034626829437911510467529297
'00005000';20480;1;15;-0.0035918762441724538803100586
'00005000';20480;1;16;-0.0037191233132034540176391602
'00005000';20480;1;17;-0.0036789774894714355468750000
'00005000';20480;1;18;-0.0035736921709030866622924805
'00005000';20480;1;19;-0.0031516260933130979537963867
'00005000';20480;1;20;-0.0027347852010279893875122070
'00005000';20480;1;21;-0.0024688148405402898788452148
'00005000';20480;1;22;-0.0023255681153386831283569336
'00005000';20480;1;23;-0.0024946162011474370956420898
'00005000';20480;1;24;-0.0026388061232864856719970703
'00005000';20480;1;25;-0.0029299503657966852188110352
'00005000';20480;1;26;-0.0030872062779963016510009766
'00005000';20480;1;27;-0.0028195527847856283187866211
'00005000';20480;1;28;-0.0026074103079736232757568359
'00005000';20480;1;29;-0.0022525924723595380783081055
'00005000';20480;1;30;-0.0022266060113906860351562500
'00005000';20480;1;31;-0.0027724571991711854934692383
'00005000';20480;1;32;-0.0034702180419117212295532227
'00005000';20480;1;33;-0.0042097358964383602142333984
'00005000';20480;1;34;-0.0041811987757682800292968750
'00005000';20480;1;35;-0.0035358259920030832290649414
'00005000';20480;1;36;-0.0026310028042644262313842773
'00005000';20480;1;37;-0.0014342005597427487373352051
'00005000';20480;1;38;-0.0007017578464001417160034180
'00005000';20480;1;39;-0.0002940654230769723653793335
'00005000';20480;1;40;-0.0001306891354033723473548889
'00005000';20480;1;41;-0.0003087808145210146903991699
'00005000';20480;1;42;-0.0003416287945583462715148926
'00005000';20480;1;43;-0.0002670320391189306974411011
'00005000';20480;1;44;-0.0000024658565962454304099083
'00005000';20480;1;45;0.0002658302837517112493515015
'00005000';20480;1;46;0.0005309890839271247386932373
'00005000';20480;1;47;0.0011344156228005886077880859
'00005000';20480;1;48;0.0016823299229145050048828125
'00005000';20480;1;49;0.0021135883871465921401977539
'00005000';20480;1;50;0.0022939450573176145553588867
'00005000';20480;1;51;0.0020302359480410814285278320
'00005000';20480;1;52;0.0014595816610381007194519043
'00005000';20480;1;53;0.0006312173209153115749359131
'00005000';20480;1;54;-0.0000667102358420379459857941
'00005000';20480;1;55;-0.0005728330579586327075958252
'00005000';20480;1;56;-0.0007920395000837743282318115
'00005000';20480;1;57;-0.0005256579606793820858001709
'00005000';20480;1;58;-0.0001123500987887382507324219
'00005000';20480;1;59;0.0005404868279583752155303955
'00005000';20480;1;60;0.0013835907448083162307739258
'00005000';20480;1;61;0.0020969160832464694976806641
'00005000';20480;1;62;0.0026828013360500335693359375
'00005000';20480;1;63;0.0027747252024710178375244141
'00005000';20480;1;64;0.0023708043154329061508178711
'00005000';20480;1;65;0.0015617418102920055389404297
'00005000';20480;1;66;0.0005100259440951049327850342
'00005000';20480;1;67;-0.0001345649361610412597656250
'00005000';20480;1;68;-0.0005092504434287548065185547
'00005000';20480;1;69;-0.0006688299472443759441375732
'00005000';20480;1;70;-0.0006170555134303867816925049
'00005000';20480;1;71;-0.0006768214516341686248779297
'00005000';20480;1;72;-0.0007244200678542256355285645
'00005000';20480;1;73;-0.0007843656931072473526000977
'00005000';20480;1;74;-0.0005392445600591599941253662
'00005000';20480;1;75;0.0000701829922036267817020416
'00005000';20480;1;76;0.0007126521086320281028747559
'00005000';20480;1;77;0.0013219915563240647315979004
'00005000';20480;1;78;0.0014921375550329685211181641
'00005000';20480;1;79;0.0013802337925881147384643555
'00005000';20480;1;80;0.0010867236414924263954162598
'00005000';20480;1;81;0.0006032918463461101055145264
'00005000';20480;1;82;0.0003212987212464213371276855
'00005000';20480;1;83;0.0000140493066282942891120911
'00005000';20480;1;84;-0.0002561846922617405652999878
'00005000';20480;1;85;-0.0006011295481584966182708740
'00005000';20480;1;86;-0.0012186948442831635475158691
'00005000';20480;1;87;-0.0015995466383174061775207520
'00005000';20480;1;88;-0.0017824590904638171195983887
'00005000';20480;1;89;-0.0016329278005287051200866699
'00005000';20480;1;90;-0.0011333818547427654266357422
'00005000';20480;1;91;-0.0006556686130352318286895752
'00005000';20480;1;92;0.0000151889180415309965610504
'00005000';20480;1;93;0.0006789417820982635021209717
'00005000';20480;1;94;0.0013077496550977230072021484
'00005000';20480;1;95;0.0020008590072393417358398438
'00005000';20480;1;96;0.0023929818999022245407104492
'00005000';20480;1;97;0.0024279134813696146011352539
'00005000';20480;1;98;0.0020084872376173734664916992
'00005000';20480;1;99;0.0012481345329433679580688477
'00005000';20480;1;100;0.0003574724250938743352890015
'00005000';20480;1;101;-0.0004694199596997350454330444
'00005000';20480;1;102;-0.0008442276739515364170074463
'00005000';20480;1;103;-0.0009128862293437123298645020
'00005000';20480;1;104;-0.0008721869089640676975250244
'00005000';20480;1;105;-0.0007283972227014601230621338
'00005000';20480;1;106;-0.0004536068008746951818466187
'00005000';20480;1;107;0.0001478330959798768162727356
'00005000';20480;1;108;0.0009410636266693472862243652
'00005000';20480;1;109;0.0018965259660035371780395508
'00005000';20480;1;110;0.0027198062743991613388061523
'00005000';20480;1;111;0.0029508974403142929077148438
'00005000';20480;1;112;0.0028121084906160831451416016
'00005000';20480;1;113;0.0022217251826077699661254883
'00005000';20480;1;114;0.0014310618862509727478027344
'00005000';20480;1;115;0.0008905949071049690246582031
'00005000';20480;1;116;0.0005161486333236098289489746
'00005000';20480;1;117;0.0003986872325185686349868774
'00005000';20480;1;118;0.0002432346082059666514396667
'00005000';20480;1;119;-0.0000107948144432157278060913
'00005000';20480;1;120;-0.0001756190322339534759521484
'00005000';20480;1;121;-0.0003348305763211101293563843
'00005000';20480;1;122;-0.0001074415704351849853992462
'00005000';20480;1;123;0.0004167724982835352420806885
'00005000';20480;1;124;0.0009271194576285779476165771
'00005000';20480;1;125;0.0014909302117303013801574707
'00005000';20480;1;126;0.0018479414284229278564453125
'00005000';20480;1;127;0.0020301318727433681488037109
'00005000';20480;1;128;0.0020127547904849052429199219
'00005000';20480;1;129;0.0018446948379278182983398438
'00005000';20480;1;130;0.0016699424013495445251464844
'00005000';20480;1;131;0.0012389593757688999176025391
'00005000';20480;1;132;0.0006859204149805009365081787
'00005000';20480;1;133;0.0000912854375201277434825897
'00005000';20480;1;134;-0.0003303014673292636871337891
'00005000';20480;1;135;-0.0003857779956888407468795776
'00005000';20480;1;136;-0.0003524227940943092107772827
'00005000';20480;1;137;-0.0001523267274023965001106262
'00005000';20480;1;138;0.0000441052216046955436468124
'00005000';20480;1;139;0.0001080328001989983022212982
'00005000';20480;1;140;0.0002180724404752254486083984
'00005000';20480;1;141;0.0002763815573416650295257568
'00005000';20480;1;142;0.0005267875967547297477722168
'00005000';20480;1;143;0.0008821218507364392280578613
'00005000';20480;1;144;0.0010787982027977705001831055
'00005000';20480;1;145;0.0011101984418928623199462891
'00005000';20480;1;146;0.0008171736262738704681396484
'00005000';20480;1;147;0.0004830880207009613513946533
'00005000';20480;1;148;0.0002799755602609366178512573
'00005000';20480;1;149;0.0001565658894833177328109741
'00005000';20480;1;150;0.0001859558105934411287307739
'00005000';20480;1;151;0.0001908148697111755609512329
'00005000';20480;1;152;0.0000911266761249862611293793
'00005000';20480;1;153;-0.0001091303347493521869182587
'00005000';20480;1;154;-0.0002741536591202020645141602
'00005000';20480;1;155;-0.0002397229400230571627616882
'00005000';20480;1;156;-0.0000814170925877988338470459
'00005000';20480;1;157;0.0002237800072180107235908508
'00005000';20480;1;158;0.0005271825939416885375976562
'00005000';20480;1;159;0.0006615660968236625194549561
'00005000';20480;1;160;0.0006683828542008996009826660
'00005000';20480;1;161;0.0005769085255451500415802002
'00005000';20480;1;162;0.0005226456560194492340087891
'00005000';20480;1;163;0.0004739182477351278066635132
'00005000';20480;1;164;0.0004158925148658454418182373
'00005000';20480;1;165;0.0004001380002591758966445923
'00005000';20480;1;166;0.0003300892713014036417007446
'00005000';20480;1;167;0.0002951353671960532665252686
'00005000';20480;1;168;0.0003083273768424987792968750
'00005000';20480;1;169;0.0002971142239402979612350464
'00005000';20480;1;170;0.0003148848481941968202590942
'00005000';20480;1;171;0.0003042884636670351028442383
'00005000';20480;1;172;0.0002632691175676882266998291
'00005000';20480;1;173;0.0002183948672609403729438782
'00005000';20480;1;174;0.0001690445205895230174064636
'00005000';20480;1;175;0.0001812163827707991003990173
'00005000';20480;1;176;0.0002094458905048668384552002
'00005000';20480;1;177;0.0002279877808177843689918518
'00005000';20480;1;178;0.0002373194583924487233161926
'00005000';20480;1;179;0.0002024237182922661304473877
'00005000';20480;1;180;0.0001596835791133344173431396
'00005000';20480;1;181;0.0001249958586413413286209106
'00005000';20480;1;182;0.0001037040710798464715480804
'00005000';20480;1;183;0.0000953269409365020692348480
'00005000';20480;1;184;0.0000833612284623086452484131
'00005000';20480;1;185;0.0000683442631270736455917358
'00005000';20480;1;186;0.0000462944917671848088502884
'00005000';20480;1;187;0.0000258617874351330101490021
'00005000';20480;1;188;0.0000127477906062267720699310
'00005000';20480;1;189;0.0000060174174905114341527224
'00005000';20480;1;190;0.0000038575149119424168020487
'00005000';20480;1;191;0.0000018920288766821613535285
'00005000';20480;1;192;0.0000004719688888599193887785
'00005400';21504;1;1;0.0000000000188749727653148014
'00005400';21504;1;2;0.0000000024079787053210566228
'00005400';21504;1;3;-0.0000000046665231678844065755
'00005400';21504;1;4;-0.0000000280591017087772343075
'00005400';21504;1;5;0.0000001416064918657866655849
'00005400';21504;1;6;-0.0000000087869551634867093526
'00005400';21504;1;7;-0.0000007816311153874266892672
'00005400';21504;1;8;-0.0000001530832349772026645951
'00005400';21504;1;9;0.0000002705291990423575043678
'00005400';21504;1;10;0.0000000455962805290255346335
'00005400';21504;1;11;-0.0000020610748379112919792533
'00005400';21504;1;12;-0.0000021029434265074087306857
'00005400';21504;1;13;0.0000002463148689457739237696
'00005400';21504;1;14;-0.0000084532912296708673238754
'00005400';21504;1;15;0.0000076839269240736030042171
'00005400';21504;1;16;-0.0000225751100515481084585190
'00005400';21504;1;17;0.0000210371999855851754546165
'00005400';21504;1;18;-0.0000103438997030025348067284
'00005400';21504;1;19;-0.0000567999122722540050745010
'00005400';21504;1;20;0.0002354379685129970312118530
'00005400';21504;1;21;0.0005991428624838590621948242
'00005400';21504;1;22;0.0004802829062100499868392944
'00005400';21504;1;23;-0.0004416500451043248176574707
'00005400';21504;1;24;0.0007895246963016688823699951
'00005400';21504;1;25;0.0025173411704599857330322266
'00005400';21504;1;26;0.0023470642045140266418457031
'00005400';21504;1;27;0.0027809336315840482711791992
'00005400';21504;1;28;0.0033719595521688461303710938
'00005400';21504;1;29;0.0049328212626278400421142578
'00005400';21504;1;30;0.0066028819419443607330322266
'00005400';21504;1;31;0.0059000700712203979492187500
'00005400';21504;1;32;0.0038189257029443979263305664
'00005400';21504;1;33;0.0020387230906635522842407227
'00005400';21504;1;34;0.0014265830395743250846862793
'00005400';21504;1;35;0.0008312677964568138122558594
'00005400';21504;1;36;-0.0017512469785287976264953613
'00005400';21504;1;37;-0.0039194091223180294036865234
'00005400';21504;1;38;-0.0013435274595394730567932129
'00005400';21504;1;39;0.0012960818130522966384887695
'00005400';21504;1;40;-0.0017068408196792006492614746
'00005400';21504;1;41;-0.0026863859966397285461425781
'00005400';21504;1;42;0.0004674578085541725158691406
'00005400';21504;1;43;0.0041554649360477924346923828
'00005400';21504;1;44;0.0026783607900142669677734375
'00005400';21504;1;45;-0.0007004164508543908596038818
'00005400';21504;1;46;0.0037687825970351696014404297
'00005400';21504;1;47;0.0058938427828252315521240234
'00005400';21504;1;48;0.0023238423746079206466674805
'00005400';21504;1;49;0.0011950209736824035644531250
'00005400';21504;1;50;0.0032703699544072151184082031
'00005400';21504;1;51;0.0043818866834044456481933594
